date_time,nombre,date_time,tipo,precio,volumen,dia,BID,ASK,Mid_Price,Quoted_Spread,BID_depth,ASK_depth,Depth,log_depth,iniciado,delta_p,order_flow
2017-03-03 09:33:29,BCOLO CB Equity,2017-03-03 09:33:29,TRADE,25040.0,5520.0,2017-03-03 00:00:00,24920.0,25040.0,24980.0,24.01921537229784,6100.0,0.0,6100.0,8.716044050161402,1,,5520.0
2017-03-03 10:01:20,BCOLO CB Equity,2017-03-03 10:01:20,TRADE,25040.0,436.0,2017-03-03 00:00:00,24980.0,25040.0,25010.0,11.995201919232308,414300.0,0.0,414300.0,12.934345628065493,1,0.0,436.0
2017-03-03 10:07:14,BCOLO CB Equity,2017-03-03 10:07:14,TRADE,25040.0,86.0,2017-03-03 00:00:00,25040.0,25240.0,25140.0,39.77724741447892,11914.0,5000.0,16914.0,9.735896960342167,-1,0.0,-86.0
2017-03-03 10:07:14,BCOLO CB Equity,2017-03-03 10:07:14,TRADE,25040.0,2277.0,2017-03-03 00:00:00,25040.0,25240.0,25140.0,39.77724741447892,9637.0,5000.0,14637.0,9.591307848483947,-1,0.0,-2277.0
2017-03-03 10:07:14,BCOLO CB Equity,2017-03-03 10:07:14,TRADE,25040.0,759.0,2017-03-03 00:00:00,25040.0,25240.0,25140.0,39.77724741447892,8878.0,5000.0,13878.0,9.538060131459494,-1,0.0,-759.0
2017-03-03 11:01:01,BCOLO CB Equity,2017-03-03 11:01:01,TRADE,25080.0,344.0,2017-03-03 00:00:00,25080.0,25200.0,25140.0,23.86634844868735,89312.0,34.0,89346.0,11.40027175181826,-1,40.0,-344.0
2017-03-03 11:01:02,BCOLO CB Equity,2017-03-03 11:01:02,TRADE,25080.0,32.0,2017-03-03 00:00:00,25080.0,25200.0,25140.0,23.86634844868735,97904.0,35.0,97939.0,11.492100114871326,-1,0.0,-32.0
2017-03-03 11:14:24,BCOLO CB Equity,2017-03-03 11:14:24,TRADE,25180.0,4.0,2017-03-03 00:00:00,25120.0,25220.0,25170.0,19.86491855383393,1288.0,2000.0,3288.0,8.098034756176071,1,100.0,4.0
2017-03-03 11:15:26,BCOLO CB Equity,2017-03-03 11:15:26,TRADE,25140.0,1278.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,3005.0,1.0,3006.0,8.00836557031292,-1,-40.0,-1278.0
2017-03-03 11:15:26,BCOLO CB Equity,2017-03-03 11:15:26,TRADE,25140.0,5.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,3000.0,1.0,3001.0,8.006700845440367,-1,0.0,-5.0
2017-03-03 11:15:26,BCOLO CB Equity,2017-03-03 11:15:26,TRADE,25140.0,717.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,2283.0,1.0,2284.0,7.7336835707759,-1,0.0,-717.0
2017-03-03 11:18:45,BCOLO CB Equity,2017-03-03 11:18:45,TRADE,25100.0,1.0,2017-03-03 00:00:00,25100.0,25200.0,25150.0,19.880715705765407,24958.0,376.0,25334.0,10.139902646043577,-1,-40.0,-1.0
2017-03-03 11:31:40,BCOLO CB Equity,2017-03-03 11:31:40,TRADE,25140.0,2000.0,2017-03-03 00:00:00,25140.0,25180.0,25160.0,7.94912559618442,26438.0,7000.0,33438.0,10.417448256797591,-1,40.0,-2000.0
2017-03-03 11:31:40,BCOLO CB Equity,2017-03-03 11:31:40,TRADE,25140.0,20.0,2017-03-03 00:00:00,25140.0,25180.0,25160.0,7.94912559618442,26418.0,7000.0,33418.0,10.416849955954088,-1,0.0,-20.0
2017-03-03 11:32:06,BCOLO CB Equity,2017-03-03 11:32:06,TRADE,25140.0,2000.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,26397.0,19660.0,46057.0,10.737635038817514,-1,0.0,-2000.0
2017-03-03 11:33:28,BCOLO CB Equity,2017-03-03 11:33:28,TRADE,25140.0,430.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,27516.0,20880.0,48396.0,10.787172444661369,-1,0.0,-430.0
2017-03-03 11:41:39,BCOLO CB Equity,2017-03-03 11:41:39,TRADE,25180.0,2000.0,2017-03-03 00:00:00,25140.0,25180.0,25160.0,7.94912559618442,27516.0,3588.0,31104.0,10.345091707260165,1,40.0,2000.0
2017-03-03 11:58:29,BCOLO CB Equity,2017-03-03 11:58:29,TRADE,25140.0,30.0,2017-03-03 00:00:00,25140.0,25180.0,25160.0,7.94912559618442,29005.0,4153.0,33158.0,10.409039293799411,-1,-40.0,-30.0
2017-03-03 11:58:30,BCOLO CB Equity,2017-03-03 11:58:30,TRADE,25140.0,65.0,2017-03-03 00:00:00,25140.0,25180.0,25160.0,7.94912559618442,30394.0,4653.0,35047.0,10.464445296788119,-1,0.0,-65.0
2017-03-03 12:05:13,BCOLO CB Equity,2017-03-03 12:05:13,TRADE,25180.0,500.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,30394.0,11659.0,42053.0,10.646686006494784,1,40.0,500.0
2017-03-03 12:05:13,BCOLO CB Equity,2017-03-03 12:05:13,TRADE,25200.0,376.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,30394.0,11283.0,41677.0,10.637704696869411,1,20.0,376.0
2017-03-03 12:05:13,BCOLO CB Equity,2017-03-03 12:05:13,TRADE,25200.0,5000.0,2017-03-03 00:00:00,25140.0,25200.0,25170.0,11.918951132300357,30394.0,6283.0,36677.0,10.509905134584978,1,0.0,5000.0
