date_time,nombre,date_time,tipo,precio,volumen,dia,BID,ASK,Mid_Price,Quoted_Spread,BID_depth,ASK_depth,Depth,log_depth,iniciado,delta_p,order_flow
2017-03-06 15:46:29,EXITO CB Equity,2017-03-06 15:46:29,TRADE,15460.0,651.0,2017-03-06 00:00:00,15420.0,15460.0,15440.0,12.953367875647668,118355.0,29222.0,147577.0,11.902105352448023,1,0.0,651.0
2017-03-06 15:46:29,EXITO CB Equity,2017-03-06 15:46:29,TRADE,15460.0,1349.0,2017-03-06 00:00:00,15420.0,15460.0,15440.0,12.953367875647668,118355.0,27873.0,146228.0,11.892922326428346,1,0.0,1349.0
2017-03-06 15:48:18,EXITO CB Equity,2017-03-06 15:48:18,TRADE,15460.0,1.0,2017-03-06 00:00:00,15420.0,15460.0,15440.0,12.953367875647668,121398.0,36873.0,158271.0,11.97206403262417,1,0.0,1.0
2017-03-06 15:48:18,EXITO CB Equity,2017-03-06 15:48:18,TRADE,15460.0,999.0,2017-03-06 00:00:00,15420.0,15460.0,15440.0,12.953367875647668,121398.0,35874.0,157272.0,11.965732069387442,1,0.0,999.0
2017-03-06 15:48:35,EXITO CB Equity,2017-03-06 15:48:35,TRADE,15460.0,1000.0,2017-03-06 00:00:00,15420.0,15460.0,15440.0,12.953367875647668,121398.0,37875.0,159273.0,11.978374990007405,1,0.0,1000.0
2017-03-06 15:49:16,EXITO CB Equity,2017-03-06 15:49:16,TRADE,15460.0,560.0,2017-03-06 00:00:00,15420.0,15460.0,15440.0,12.953367875647668,121398.0,39756.0,161154.0,11.99011570853032,1,0.0,560.0
2017-03-06 15:49:55,EXITO CB Equity,2017-03-06 15:49:55,TRADE,15420.0,1723.0,2017-03-06 00:00:00,15400.0,15420.0,15410.0,6.489292667099286,20000.0,0.0,20000.0,9.903487552536127,1,-40.0,1723.0
2017-03-06 15:49:55,EXITO CB Equity,2017-03-06 15:49:55,TRADE,15420.0,1320.0,2017-03-06 00:00:00,15400.0,15420.0,15410.0,6.489292667099286,20000.0,0.0,20000.0,9.903487552536127,1,0.0,1320.0
2017-03-06 15:49:55,EXITO CB Equity,2017-03-06 15:49:55,TRADE,15420.0,360.0,2017-03-06 00:00:00,15400.0,15420.0,15410.0,6.489292667099286,20000.0,0.0,20000.0,9.903487552536127,1,0.0,360.0
2017-03-06 15:50:05,EXITO CB Equity,2017-03-06 15:50:05,TRADE,15420.0,1597.0,2017-03-06 00:00:00,15420.0,15460.0,15440.0,12.953367875647668,18403.0,2441.0,20844.0,9.944821416029106,-1,0.0,-1597.0
2017-03-07 09:39:12,EXITO CB Equity,2017-03-07 09:39:12,TRADE,15520.0,150.0,2017-03-07 00:00:00,15480.0,15520.0,15500.0,12.903225806451612,197.0,29267.0,29464.0,10.290924458124902,1,,150.0
2017-03-07 09:39:12,EXITO CB Equity,2017-03-07 09:39:12,TRADE,15520.0,2967.0,2017-03-07 00:00:00,15480.0,15520.0,15500.0,12.903225806451612,197.0,26300.0,26497.0,10.184786798018687,1,0.0,2967.0
2017-03-07 09:39:29,EXITO CB Equity,2017-03-07 09:39:29,TRADE,15520.0,530.0,2017-03-07 00:00:00,15480.0,15520.0,15500.0,12.903225806451612,197.0,31050.0,31247.0,10.349678650556253,1,0.0,530.0
2017-03-07 09:39:59,EXITO CB Equity,2017-03-07 09:39:59,TRADE,15520.0,2106.0,2017-03-07 00:00:00,15480.0,15520.0,15500.0,12.903225806451612,197.0,35292.0,35489.0,10.476978068292311,1,0.0,2106.0
2017-03-07 09:39:59,EXITO CB Equity,2017-03-07 09:39:59,TRADE,15520.0,3174.0,2017-03-07 00:00:00,15480.0,15520.0,15500.0,12.903225806451612,197.0,32118.0,32315.0,10.383286797696996,1,0.0,3174.0
2017-03-07 09:40:14,EXITO CB Equity,2017-03-07 09:40:14,TRADE,15520.0,700.0,2017-03-07 00:00:00,15480.0,15520.0,15500.0,12.903225806451612,197.0,33892.0,34089.0,10.43673003058612,1,0.0,700.0
2017-03-07 09:41:02,EXITO CB Equity,2017-03-07 09:41:02,TRADE,15520.0,2474.0,2017-03-07 00:00:00,15480.0,15520.0,15500.0,12.903225806451612,197.0,34592.0,34789.0,10.45705652384095,1,0.0,2474.0
2017-03-07 09:41:10,EXITO CB Equity,2017-03-07 09:41:10,TRADE,15520.0,3174.0,2017-03-07 00:00:00,15520.0,15540.0,15530.0,6.43915003219575,0.0,5000.0,5000.0,8.517193191416238,-1,0.0,-3174.0
2017-03-07 09:41:10,EXITO CB Equity,2017-03-07 09:41:10,TRADE,15520.0,3174.0,2017-03-07 00:00:00,15520.0,15540.0,15530.0,6.43915003219575,0.0,5000.0,5000.0,8.517193191416238,-1,0.0,-3174.0
2017-03-07 09:41:10,EXITO CB Equity,2017-03-07 09:41:10,TRADE,15520.0,2304.0,2017-03-07 00:00:00,15520.0,15540.0,15530.0,6.43915003219575,0.0,5000.0,5000.0,8.517193191416238,-1,0.0,-2304.0
2017-03-07 09:41:24,EXITO CB Equity,2017-03-07 09:41:24,TRADE,15540.0,1511.0,2017-03-07 00:00:00,15500.0,15540.0,15520.0,12.88659793814433,648.0,6978.0,7626.0,8.939318740417509,1,20.0,1511.0
2017-03-07 09:41:42,EXITO CB Equity,2017-03-07 09:41:42,TRADE,15540.0,1500.0,2017-03-07 00:00:00,15500.0,15540.0,15520.0,12.88659793814433,648.0,7467.0,8115.0,9.00146947994869,1,0.0,1500.0
2017-03-07 09:44:45,EXITO CB Equity,2017-03-07 09:44:45,TRADE,15540.0,1989.0,2017-03-07 00:00:00,15500.0,15540.0,15520.0,12.88659793814433,1644.0,13467.0,15111.0,9.62317823441376,1,0.0,1989.0
2017-03-07 09:44:45,EXITO CB Equity,2017-03-07 09:44:45,TRADE,15540.0,2000.0,2017-03-07 00:00:00,15500.0,15540.0,15520.0,12.88659793814433,1644.0,11467.0,13111.0,9.481206851499401,1,0.0,2000.0
2017-03-07 09:45:02,EXITO CB Equity,2017-03-07 09:45:02,TRADE,15540.0,2000.0,2017-03-07 00:00:00,15500.0,15540.0,15520.0,12.88659793814433,1644.0,11467.0,13111.0,9.481206851499401,1,0.0,2000.0
2017-03-07 09:45:07,EXITO CB Equity,2017-03-07 09:45:07,TRADE,15540.0,2000.0,2017-03-07 00:00:00,15500.0,15540.0,15520.0,12.88659793814433,1644.0,11467.0,13111.0,9.481206851499401,1,0.0,2000.0
2017-03-07 09:45:24,EXITO CB Equity,2017-03-07 09:45:24,TRADE,15560.0,5000.0,2017-03-07 00:00:00,15500.0,15560.0,15530.0,19.31745009658725,1644.0,17000.0,18644.0,9.833279657492632,1,20.0,5000.0
2017-03-07 09:50:23,EXITO CB Equity,2017-03-07 09:50:23,TRADE,15560.0,2000.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,17480.0,19124.0,9.858699369745993,1,0.0,2000.0
2017-03-07 09:50:23,EXITO CB Equity,2017-03-07 09:50:23,TRADE,15560.0,1500.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,17480.0,19124.0,9.858699369745993,1,0.0,1500.0
2017-03-07 09:50:23,EXITO CB Equity,2017-03-07 09:50:23,TRADE,15560.0,2000.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,17480.0,19124.0,9.858699369745993,1,0.0,2000.0
2017-03-07 09:50:23,EXITO CB Equity,2017-03-07 09:50:23,TRADE,15580.0,990.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,16490.0,18134.0,9.805543908206001,1,20.0,990.0
2017-03-07 09:50:23,EXITO CB Equity,2017-03-07 09:50:23,TRADE,15580.0,5000.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,11490.0,13134.0,9.482959566750917,1,0.0,5000.0
2017-03-07 09:50:23,EXITO CB Equity,2017-03-07 09:50:23,TRADE,15580.0,2000.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,9490.0,11134.0,9.317758768743452,1,0.0,2000.0
2017-03-07 09:50:23,EXITO CB Equity,2017-03-07 09:50:23,TRADE,15580.0,1510.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,7980.0,9624.0,9.172015257654515,1,0.0,1510.0
2017-03-07 09:50:40,EXITO CB Equity,2017-03-07 09:50:40,TRADE,15580.0,490.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,7980.0,9624.0,9.172015257654515,1,0.0,490.0
2017-03-07 09:50:40,EXITO CB Equity,2017-03-07 09:50:40,TRADE,15580.0,1510.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,6470.0,8114.0,9.001346243766392,1,0.0,1510.0
2017-03-07 09:50:47,EXITO CB Equity,2017-03-07 09:50:47,TRADE,15580.0,490.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,6470.0,8114.0,9.001346243766392,1,0.0,490.0
2017-03-07 09:50:47,EXITO CB Equity,2017-03-07 09:50:47,TRADE,15580.0,1510.0,2017-03-07 00:00:00,15500.0,15580.0,15540.0,25.74002574002574,1644.0,4960.0,6604.0,8.795430805040018,1,0.0,1510.0
2017-03-07 09:51:02,EXITO CB Equity,2017-03-07 09:51:02,TRADE,15600.0,1000.0,2017-03-07 00:00:00,15520.0,15600.0,15560.0,25.70694087403599,18000.0,51668.0,69668.0,11.151496380851675,1,20.0,1000.0
2017-03-07 09:51:08,EXITO CB Equity,2017-03-07 09:51:08,TRADE,15580.0,2500.0,2017-03-07 00:00:00,15520.0,15600.0,15560.0,25.70694087403599,36000.0,13667.0,49667.0,10.813096007646362,1,-20.0,2500.0
2017-03-07 09:51:18,EXITO CB Equity,2017-03-07 09:51:18,TRADE,15600.0,3417.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,30167.0,32667.0,10.394120673014172,1,20.0,3417.0
2017-03-07 09:51:18,EXITO CB Equity,2017-03-07 09:51:18,TRADE,15600.0,583.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,29584.0,32084.0,10.376112742486816,1,0.0,583.0
2017-03-07 09:51:25,EXITO CB Equity,2017-03-07 09:51:25,TRADE,15600.0,167.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,43584.0,46084.0,10.738221097157945,1,0.0,167.0
2017-03-07 09:51:25,EXITO CB Equity,2017-03-07 09:51:25,TRADE,15600.0,4833.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,38751.0,41251.0,10.627430633893226,1,0.0,4833.0
2017-03-07 09:51:27,EXITO CB Equity,2017-03-07 09:51:27,TRADE,15600.0,167.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,45241.0,47741.0,10.773545846468581,1,0.0,167.0
2017-03-07 09:51:27,EXITO CB Equity,2017-03-07 09:51:27,TRADE,15600.0,2000.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,43241.0,45741.0,10.730750330040017,1,0.0,2000.0
2017-03-07 09:51:27,EXITO CB Equity,2017-03-07 09:51:27,TRADE,15600.0,2500.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,40741.0,43241.0,10.674544398220231,1,0.0,2500.0
2017-03-07 09:51:27,EXITO CB Equity,2017-03-07 09:51:27,TRADE,15600.0,333.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,40408.0,42908.0,10.66681356771732,1,0.0,333.0
2017-03-07 09:51:30,EXITO CB Equity,2017-03-07 09:51:30,TRADE,15600.0,157.0,2017-03-07 00:00:00,15600.0,15620.0,15610.0,6.406149903907751,2343.0,12000.0,14343.0,9.571017297294214,-1,0.0,-157.0
2017-03-07 09:51:32,EXITO CB Equity,2017-03-07 09:51:32,TRADE,15620.0,7000.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,0.0,6500.0,6500.0,8.779557455883728,-1,20.0,-7000.0
2017-03-07 09:51:32,EXITO CB Equity,2017-03-07 09:51:32,TRADE,15620.0,5000.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,0.0,6500.0,6500.0,8.779557455883728,-1,0.0,-5000.0
2017-03-07 09:51:34,EXITO CB Equity,2017-03-07 09:51:34,TRADE,15620.0,1000.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,0.0,6500.0,6500.0,8.779557455883728,-1,0.0,-1000.0
2017-03-07 09:51:35,EXITO CB Equity,2017-03-07 09:51:35,TRADE,15620.0,7000.0,2017-03-07 00:00:00,15600.0,15640.0,15620.0,12.804097311139564,9843.0,6500.0,16343.0,9.701554950093058,-1,0.0,-7000.0
2017-03-07 09:51:53,EXITO CB Equity,2017-03-07 09:51:53,TRADE,15620.0,2000.0,2017-03-07 00:00:00,15600.0,15620.0,15610.0,6.406149903907751,9843.0,2000.0,11843.0,9.379492254721495,1,0.0,2000.0
2017-03-07 09:51:55,EXITO CB Equity,2017-03-07 09:51:55,TRADE,15620.0,2000.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,7843.0,9000.0,16843.0,9.731690419198387,-1,0.0,-2000.0
2017-03-07 09:51:55,EXITO CB Equity,2017-03-07 09:51:55,TRADE,15620.0,2000.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,5843.0,9000.0,14843.0,9.605283652624765,-1,0.0,-2000.0
2017-03-07 09:51:55,EXITO CB Equity,2017-03-07 09:51:55,TRADE,15620.0,2000.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,3843.0,9000.0,12843.0,9.460554194813056,-1,0.0,-2000.0
2017-03-07 09:51:55,EXITO CB Equity,2017-03-07 09:51:55,TRADE,15620.0,2000.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,1843.0,9000.0,10843.0,9.291274989472182,-1,0.0,-2000.0
2017-03-07 09:51:55,EXITO CB Equity,2017-03-07 09:51:55,TRADE,15620.0,500.0,2017-03-07 00:00:00,15620.0,15640.0,15630.0,6.397952655150352,2686.0,9000.0,11686.0,9.366146823114383,-1,0.0,-500.0
2017-03-07 09:52:45,EXITO CB Equity,2017-03-07 09:52:45,TRADE,15600.0,1000.0,2017-03-07 00:00:00,15600.0,15640.0,15620.0,12.804097311139564,686.0,29500.0,30186.0,10.315133519719373,-1,-20.0,-1000.0
2017-03-07 09:58:13,EXITO CB Equity,2017-03-07 09:58:13,TRADE,15600.0,343.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,2341.0,2969.0,5310.0,8.577347114235984,1,0.0,343.0
2017-03-07 09:58:13,EXITO CB Equity,2017-03-07 09:58:13,TRADE,15600.0,8175.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,2341.0,0.0,2341.0,7.75833346749091,1,0.0,8175.0
2017-03-07 09:58:13,EXITO CB Equity,2017-03-07 09:58:13,TRADE,15600.0,5206.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,2341.0,0.0,2341.0,7.75833346749091,1,0.0,5206.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,1000.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,2682.0,0.0,2682.0,7.894318063841624,-1,-20.0,-1000.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,1000.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,1682.0,0.0,1682.0,7.427738840532894,-1,0.0,-1000.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,341.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,1341.0,0.0,1341.0,7.201170883281678,-1,0.0,-341.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,659.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,682.0,0.0,682.0,6.525029657843462,-1,0.0,-659.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,341.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,341.0,0.0,341.0,5.831882477283517,-1,0.0,-341.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,659.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,0.0,0.0,0.0,-inf,-1,0.0,-659.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,341.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,0.0,0.0,0.0,-inf,-1,0.0,-341.0
2017-03-07 09:59:05,EXITO CB Equity,2017-03-07 09:59:05,TRADE,15580.0,659.0,2017-03-07 00:00:00,15580.0,15600.0,15590.0,6.414368184733804,0.0,0.0,0.0,-inf,-1,0.0,-659.0
2017-03-07 10:01:10,EXITO CB Equity,2017-03-07 10:01:10,TRADE,15580.0,5000.0,2017-03-07 00:00:00,15540.0,15600.0,15570.0,19.26782273603083,2500.0,16312.0,18812.0,9.842250243064939,1,0.0,5000.0
2017-03-07 10:04:19,EXITO CB Equity,2017-03-07 10:04:19,TRADE,15580.0,3341.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,1190.0,318.0,1508.0,7.318539548567902,1,0.0,3341.0
2017-03-07 10:12:01,EXITO CB Equity,2017-03-07 10:12:01,TRADE,15600.0,3120.0,2017-03-07 00:00:00,15560.0,15600.0,15580.0,12.836970474967908,1190.0,26384.0,27574.0,10.224628578731574,1,20.0,3120.0
2017-03-07 10:14:04,EXITO CB Equity,2017-03-07 10:14:04,TRADE,15580.0,1000.0,2017-03-07 00:00:00,15560.0,15600.0,15580.0,12.836970474967908,5003.0,26384.0,31387.0,10.354149073430555,1,-20.0,1000.0
2017-03-07 10:23:53,EXITO CB Equity,2017-03-07 10:23:53,TRADE,15560.0,25.0,2017-03-07 00:00:00,15560.0,15600.0,15580.0,12.836970474967908,40391.0,26384.0,66775.0,11.109084037978162,-1,-20.0,-25.0
2017-03-07 10:50:33,EXITO CB Equity,2017-03-07 10:50:33,TRADE,15560.0,1165.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,57024.0,2605.0,59629.0,10.995897311894359,-1,0.0,-1165.0
2017-03-07 10:50:33,EXITO CB Equity,2017-03-07 10:50:33,TRADE,15560.0,3813.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,53211.0,2605.0,55816.0,10.929815845619073,-1,0.0,-3813.0
2017-03-07 10:50:33,EXITO CB Equity,2017-03-07 10:50:33,TRADE,15560.0,3142.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,50069.0,2605.0,52674.0,10.871877254154263,-1,0.0,-3142.0
2017-03-07 10:50:33,EXITO CB Equity,2017-03-07 10:50:33,TRADE,15560.0,3813.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,46256.0,2605.0,48861.0,10.79673481124167,-1,0.0,-3813.0
2017-03-07 10:50:33,EXITO CB Equity,2017-03-07 10:50:33,TRADE,15560.0,3067.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,43189.0,2605.0,45794.0,10.731908357153642,-1,0.0,-3067.0
2017-03-07 10:50:37,EXITO CB Equity,2017-03-07 10:50:37,TRADE,15560.0,75.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,52841.0,2605.0,55446.0,10.923164853116095,-1,0.0,-75.0
2017-03-07 10:50:37,EXITO CB Equity,2017-03-07 10:50:37,TRADE,15560.0,3813.0,2017-03-07 00:00:00,15560.0,15580.0,15570.0,6.422607578676943,49028.0,2605.0,51633.0,10.85191628193809,-1,0.0,-3813.0
