date_time,nombre,date_time,tipo,precio,volumen,dia,BID,ASK,Mid_Price,Quoted_Spread,BID_depth,ASK_depth,Depth,log_depth,iniciado,delta_p,order_flow
2017-03-03 09:31:01,PFAVAL CB Equity,2017-03-03 09:31:01,TRADE,1110.0,5769.0,2017-03-03 00:00:00,,,,,150000.0,150000.0,300000.0,12.611537753638338,0,,0.0
2017-03-03 09:40:06,PFAVAL CB Equity,2017-03-03 09:40:06,TRADE,1125.0,3678.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,149685.0,459951.0,609636.0,13.320617336728999,1,15.0,3678.0
2017-03-03 09:42:29,PFAVAL CB Equity,2017-03-03 09:42:29,TRADE,1125.0,49610.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,149685.0,660731.0,810416.0,13.605302975058338,1,0.0,49610.0
2017-03-03 09:42:50,PFAVAL CB Equity,2017-03-03 09:42:50,TRADE,1125.0,1947.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,207622.0,757227.0,964849.0,13.779726891393432,1,0.0,1947.0
2017-03-03 09:43:12,PFAVAL CB Equity,2017-03-03 09:43:12,TRADE,1125.0,7000.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,305559.0,841670.0,1147229.0,13.952860027448013,1,0.0,7000.0
2017-03-03 09:49:29,PFAVAL CB Equity,2017-03-03 09:49:29,TRADE,1120.0,6987.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,665459.0,962473.0,1627932.0,14.302821055630503,-1,-5.0,-6987.0
2017-03-03 09:50:33,PFAVAL CB Equity,2017-03-03 09:50:33,TRADE,1125.0,6580.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,895409.0,1070116.0,1965525.0,14.49126994317298,1,5.0,6580.0
2017-03-03 09:52:27,PFAVAL CB Equity,2017-03-03 09:52:27,TRADE,1120.0,5769.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,1113821.0,1070116.0,2183937.0,14.596639769277028,-1,-5.0,-5769.0
2017-03-03 10:01:38,PFAVAL CB Equity,2017-03-03 10:01:38,TRADE,1125.0,598.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,1113821.0,1183143.0,2296964.0,14.647098808931963,1,5.0,598.0
2017-03-03 10:07:29,PFAVAL CB Equity,2017-03-03 10:07:29,TRADE,1125.0,84265.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,1113821.0,1141863.0,2255684.0,14.628963810867253,1,0.0,84265.0
2017-03-03 10:07:29,PFAVAL CB Equity,2017-03-03 10:07:29,TRADE,1125.0,15735.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,1113821.0,1126128.0,2239949.0,14.621963655714888,1,0.0,15735.0
2017-03-03 10:09:39,PFAVAL CB Equity,2017-03-03 10:09:39,TRADE,1120.0,5181.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,1546052.0,1126128.0,2672180.0,14.798405176639196,-1,-5.0,-5181.0
2017-03-03 10:09:39,PFAVAL CB Equity,2017-03-03 10:09:39,TRADE,1120.0,588.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,1545464.0,1126128.0,2671592.0,14.798185107368885,-1,0.0,-588.0
2017-03-03 10:19:08,PFAVAL CB Equity,2017-03-03 10:19:08,TRADE,1125.0,13625.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,2120700.0,1348903.0,3469603.0,15.059550736155906,1,5.0,13625.0
2017-03-03 10:19:08,PFAVAL CB Equity,2017-03-03 10:19:08,TRADE,1125.0,26375.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,2120700.0,1322528.0,3443228.0,15.051919961446744,1,0.0,26375.0
2017-03-03 10:19:57,PFAVAL CB Equity,2017-03-03 10:19:57,TRADE,1125.0,50000.0,2017-03-03 00:00:00,1120.0,1125.0,1122.5,22.271714922048996,2120700.0,1279203.0,3399903.0,15.039257459767654,1,0.0,50000.0
2017-03-03 10:23:39,PFAVAL CB Equity,2017-03-03 10:23:39,TRADE,1125.0,6675.0,2017-03-03 00:00:00,1125.0,1130.0,1127.5,22.172949002217294,2114025.0,160773.0,2274798.0,14.637401815216224,-1,0.0,-6675.0
2017-03-03 10:26:46,PFAVAL CB Equity,2017-03-03 10:26:46,TRADE,1125.0,2182.0,2017-03-03 00:00:00,1120.0,1130.0,1125.0,44.44444444444444,573237.0,160773.0,734010.0,13.50627793148205,-1,0.0,-2182.0
2017-03-03 10:26:46,PFAVAL CB Equity,2017-03-03 10:26:46,TRADE,1120.0,3587.0,2017-03-03 00:00:00,1120.0,1130.0,1125.0,44.44444444444444,569650.0,160773.0,730423.0,13.501379097361852,-1,-5.0,-3587.0
