date_time,nombre,date_time,tipo,precio,volumen,dia,BID,ASK,Mid_Price,Quoted_Spread,BID_depth,ASK_depth,Depth,log_depth,iniciado,delta_p,order_flow
2017-03-03 11:23:02,ISA CB Equity,2017-03-03 11:23:02,TRADE,11320.0,107.0,2017-03-03 00:00:00,11320.0,11340.0,11330.0,8.8261253309797,0.0,4000.0,4000.0,8.294049640102028,-1,0.0,-107.0
2017-03-03 11:31:14,ISA CB Equity,2017-03-03 11:31:14,TRADE,11340.0,706.0,2017-03-03 00:00:00,11220.0,11340.0,11280.0,53.191489361702125,67.0,6588.0,6655.0,8.803123730829212,1,20.0,706.0
2017-03-03 11:46:29,ISA CB Equity,2017-03-03 11:46:29,TRADE,11300.0,67.0,2017-03-03 00:00:00,11260.0,11300.0,11280.0,17.73049645390071,7514.0,1682.0,9196.0,9.126523885883072,1,-40.0,67.0
2017-03-03 11:47:21,ISA CB Equity,2017-03-03 11:47:21,TRADE,11300.0,533.0,2017-03-03 00:00:00,11260.0,11340.0,11300.0,35.39823008849557,7514.0,6494.0,14008.0,9.547383873965687,1,0.0,533.0
2017-03-03 11:47:21,ISA CB Equity,2017-03-03 11:47:21,TRADE,11300.0,8.0,2017-03-03 00:00:00,11260.0,11340.0,11300.0,35.39823008849557,7514.0,6494.0,14008.0,9.547383873965687,1,0.0,8.0
2017-03-03 11:47:21,ISA CB Equity,2017-03-03 11:47:21,TRADE,11340.0,3294.0,2017-03-03 00:00:00,11260.0,11340.0,11300.0,35.39823008849557,7514.0,3200.0,10714.0,9.279306576440906,1,40.0,3294.0
2017-03-03 11:48:00,ISA CB Equity,2017-03-03 11:48:00,TRADE,11340.0,757.0,2017-03-03 00:00:00,11260.0,11340.0,11300.0,35.39823008849557,13514.0,3286.0,16800.0,9.72913416539135,1,0.0,757.0
2017-03-03 11:49:13,ISA CB Equity,2017-03-03 11:49:13,TRADE,11260.0,700.0,2017-03-03 00:00:00,11260.0,11340.0,11300.0,35.39823008849557,18114.0,3286.0,21400.0,9.971146201009942,-1,-80.0,-700.0
2017-03-03 11:55:46,ISA CB Equity,2017-03-03 11:55:46,TRADE,11340.0,843.0,2017-03-03 00:00:00,11280.0,11340.0,11310.0,26.52519893899204,8500.0,3394.0,11894.0,9.38378935026654,1,80.0,843.0
2017-03-03 12:05:55,ISA CB Equity,2017-03-03 12:05:55,TRADE,11300.0,2000.0,2017-03-03 00:00:00,11300.0,11340.0,11320.0,17.6678445229682,4000.0,4218.0,8218.0,9.014082149443356,-1,-40.0,-2000.0
2017-03-03 12:05:55,ISA CB Equity,2017-03-03 12:05:55,TRADE,11300.0,62.0,2017-03-03 00:00:00,11300.0,11340.0,11320.0,17.6678445229682,5876.0,4918.0,10794.0,9.286745703178589,-1,0.0,-62.0
2017-03-03 12:06:32,ISA CB Equity,2017-03-03 12:06:32,TRADE,11300.0,700.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,6414.0,1500.0,7914.0,8.97638862194537,-1,0.0,-700.0
2017-03-03 12:11:50,ISA CB Equity,2017-03-03 12:11:50,TRADE,11320.0,2582.0,2017-03-03 00:00:00,11320.0,11340.0,11330.0,8.8261253309797,1836.0,1316.0,3152.0,8.05579245097777,-1,20.0,-2582.0
2017-03-03 12:24:40,ISA CB Equity,2017-03-03 12:24:40,TRADE,11340.0,813.0,2017-03-03 00:00:00,11320.0,11340.0,11330.0,8.8261253309797,4485.0,2428.0,6913.0,8.841158975945264,1,20.0,813.0
2017-03-03 12:39:01,ISA CB Equity,2017-03-03 12:39:01,TRADE,11320.0,918.0,2017-03-03 00:00:00,11320.0,11340.0,11330.0,8.8261253309797,6642.0,2993.0,9635.0,9.173157580848466,-1,-20.0,-918.0
2017-03-03 12:39:01,ISA CB Equity,2017-03-03 12:39:01,TRADE,11320.0,425.0,2017-03-03 00:00:00,11320.0,11340.0,11330.0,8.8261253309797,6217.0,2993.0,9210.0,9.128045129249353,-1,0.0,-425.0
2017-03-03 12:39:01,ISA CB Equity,2017-03-03 12:39:01,TRADE,11320.0,62.0,2017-03-03 00:00:00,11320.0,11340.0,11330.0,8.8261253309797,9168.0,3496.0,12664.0,9.446518601560848,-1,0.0,-62.0
2017-03-03 13:25:08,ISA CB Equity,2017-03-03 13:25:08,TRADE,11340.0,503.0,2017-03-03 00:00:00,11340.0,11360.0,11350.0,8.810572687224669,12435.0,1500.0,13935.0,9.542158939916048,-1,20.0,-503.0
2017-03-03 13:25:08,ISA CB Equity,2017-03-03 13:25:08,TRADE,11340.0,13.0,2017-03-03 00:00:00,11340.0,11360.0,11350.0,8.810572687224669,12422.0,1500.0,13922.0,9.541225601728613,-1,0.0,-13.0
2017-03-03 13:25:13,ISA CB Equity,2017-03-03 13:25:13,TRADE,11360.0,484.0,2017-03-03 00:00:00,11320.0,11360.0,11340.0,17.63668430335097,3770.0,2032.0,5802.0,8.665957964681349,1,20.0,484.0
2017-03-03 13:25:40,ISA CB Equity,2017-03-03 13:25:40,TRADE,11360.0,757.0,2017-03-03 00:00:00,11320.0,11360.0,11340.0,17.63668430335097,6783.0,1534.0,8317.0,9.026056891868688,1,0.0,757.0
2017-03-03 13:25:43,ISA CB Equity,2017-03-03 13:25:43,TRADE,11360.0,259.0,2017-03-03 00:00:00,11360.0,11380.0,11370.0,8.795074758135444,6524.0,28468.0,34992.0,10.462874742916549,-1,0.0,-259.0
2017-03-03 14:07:03,ISA CB Equity,2017-03-03 14:07:03,TRADE,11360.0,406.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,28466.0,3740.0,32206.0,10.379908049577942,1,0.0,406.0
2017-03-03 14:11:16,ISA CB Equity,2017-03-03 14:11:16,TRADE,11360.0,757.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,33466.0,3344.0,36810.0,10.513524826373066,1,0.0,757.0
2017-03-03 14:21:42,ISA CB Equity,2017-03-03 14:21:42,TRADE,11300.0,3448.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,31570.0,3717.0,35287.0,10.471269903137944,-1,-60.0,-3448.0
2017-03-03 14:21:43,ISA CB Equity,2017-03-03 14:21:43,TRADE,11300.0,32.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,33058.0,4058.0,37116.0,10.52180342247307,-1,0.0,-32.0
2017-03-03 14:26:10,ISA CB Equity,2017-03-03 14:26:10,TRADE,11300.0,20.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,38987.0,4434.0,43421.0,10.678698474028431,-1,0.0,-20.0
2017-03-03 14:26:10,ISA CB Equity,2017-03-03 14:26:10,TRADE,11300.0,997.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,37990.0,4434.0,42424.0,10.655469518816966,-1,0.0,-997.0
2017-03-03 14:26:10,ISA CB Equity,2017-03-03 14:26:10,TRADE,11300.0,35.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,40396.0,4775.0,45171.0,10.718210566991154,-1,0.0,-35.0
2017-03-03 14:30:25,ISA CB Equity,2017-03-03 14:30:25,TRADE,11300.0,468.0,2017-03-03 00:00:00,11280.0,11360.0,11320.0,35.3356890459364,14126.0,4775.0,18901.0,9.846970109700957,-1,0.0,-468.0
2017-03-03 14:30:25,ISA CB Equity,2017-03-03 14:30:25,TRADE,11300.0,1973.0,2017-03-03 00:00:00,11280.0,11360.0,11320.0,35.3356890459364,14126.0,4775.0,18901.0,9.846970109700957,-1,0.0,-1973.0
2017-03-03 14:30:25,ISA CB Equity,2017-03-03 14:30:25,TRADE,11280.0,2874.0,2017-03-03 00:00:00,11280.0,11360.0,11320.0,35.3356890459364,11252.0,4775.0,16027.0,9.682030078993575,-1,-20.0,-2874.0
2017-03-03 14:31:12,ISA CB Equity,2017-03-03 14:31:12,TRADE,11280.0,3183.0,2017-03-03 00:00:00,11280.0,11360.0,11320.0,35.3356890459364,10512.0,4775.0,15287.0,9.634758073001034,-1,0.0,-3183.0
2017-03-03 14:48:44,ISA CB Equity,2017-03-03 14:48:44,TRADE,11360.0,341.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,50757.0,6396.0,57153.0,10.953487161283544,1,80.0,341.0
2017-03-03 14:48:44,ISA CB Equity,2017-03-03 14:48:44,TRADE,11360.0,96.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,50757.0,6300.0,57057.0,10.951806047149772,1,0.0,96.0
2017-03-03 14:48:44,ISA CB Equity,2017-03-03 14:48:44,TRADE,11360.0,320.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,50757.0,5980.0,56737.0,10.94618183421212,1,0.0,320.0
2017-03-03 14:52:22,ISA CB Equity,2017-03-03 14:52:22,TRADE,11300.0,591.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,64575.0,5980.0,70555.0,11.164147826491861,-1,-60.0,-591.0
2017-03-03 14:53:56,ISA CB Equity,2017-03-03 14:53:56,TRADE,11300.0,400.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,78184.0,7177.0,85361.0,11.354644600996048,-1,0.0,-400.0
2017-03-03 14:53:56,ISA CB Equity,2017-03-03 14:53:56,TRADE,11300.0,13.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,92167.0,8361.0,100528.0,11.518191574642728,-1,0.0,-13.0
2017-03-03 14:55:09,ISA CB Equity,2017-03-03 14:55:09,TRADE,11300.0,1745.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,102673.0,8361.0,111034.0,11.617591739698579,-1,0.0,-1745.0
2017-03-03 15:02:29,ISA CB Equity,2017-03-03 15:02:29,TRADE,11300.0,1343.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,112238.0,10142.0,122380.0,11.71488623701653,-1,0.0,-1343.0
2017-03-03 15:11:22,ISA CB Equity,2017-03-03 15:11:22,TRADE,11300.0,908.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,179785.0,11958.0,191743.0,12.163911212696133,-1,0.0,-908.0
2017-03-03 15:11:22,ISA CB Equity,2017-03-03 15:11:22,TRADE,11300.0,485.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,179300.0,11958.0,191258.0,12.161378580879289,-1,0.0,-485.0
2017-03-03 15:11:23,ISA CB Equity,2017-03-03 15:11:23,TRADE,11300.0,35.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,197651.0,13739.0,211390.0,12.26146004760973,-1,0.0,-35.0
2017-03-03 15:20:56,ISA CB Equity,2017-03-03 15:20:56,TRADE,11360.0,406.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,215631.0,16517.0,232148.0,12.355130378291422,1,60.0,406.0
2017-03-03 15:30:52,ISA CB Equity,2017-03-03 15:30:52,TRADE,11300.0,18.0,2017-03-03 00:00:00,11300.0,11360.0,11330.0,26.4783759929391,233575.0,19285.0,252860.0,12.440591254865888,-1,-60.0,-18.0
2017-03-03 15:33:44,ISA CB Equity,2017-03-03 15:33:44,TRADE,11320.0,353.0,2017-03-03 00:00:00,11320.0,11360.0,11340.0,17.63668430335097,5294.0,19285.0,24579.0,10.109647698809924,-1,20.0,-353.0
2017-03-03 15:47:04,ISA CB Equity,2017-03-03 15:47:04,TRADE,11360.0,757.0,2017-03-03 00:00:00,11320.0,11360.0,11340.0,17.63668430335097,11345.0,20529.0,31874.0,10.369545909419578,1,40.0,757.0
2017-03-03 15:49:57,ISA CB Equity,2017-03-03 15:49:57,TRADE,11360.0,618.0,2017-03-03 00:00:00,11360.0,11380.0,11370.0,8.795074758135444,17344.0,21468.0,38812.0,10.56648475614519,-1,0.0,-618.0
2017-03-03 15:49:57,ISA CB Equity,2017-03-03 15:49:57,TRADE,11360.0,4.0,2017-03-03 00:00:00,11360.0,11380.0,11370.0,8.795074758135444,17340.0,21468.0,38808.0,10.566381689925052,-1,0.0,-4.0
2017-03-03 15:50:08,ISA CB Equity,2017-03-03 15:50:08,TRADE,11380.0,1468.0,2017-03-03 00:00:00,11300.0,11380.0,11340.0,35.27336860670194,17962.0,59443.0,77405.0,11.256806656974566,1,20.0,1468.0
2017-03-03 15:50:08,ISA CB Equity,2017-03-03 15:50:08,TRADE,11380.0,557.0,2017-03-03 00:00:00,11300.0,11380.0,11340.0,35.27336860670194,17962.0,58886.0,76848.0,11.249584723904606,1,0.0,557.0
2017-03-06 09:30:01,ISA CB Equity,2017-03-06 09:30:01,TRADE,11300.0,3029.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,3404.0,3029.0,6433.0,8.769196271411001,-1,,-3029.0
2017-03-06 09:30:27,ISA CB Equity,2017-03-06 09:30:27,TRADE,11300.0,1353.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,7131.0,3029.0,10160.0,9.226213721132472,-1,0.0,-1353.0
2017-03-06 09:30:38,ISA CB Equity,2017-03-06 09:30:38,TRADE,11320.0,1590.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,7131.0,2878.0,10009.0,9.211239967219019,1,20.0,1590.0
2017-03-06 09:31:00,ISA CB Equity,2017-03-06 09:31:00,TRADE,11300.0,848.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,10515.0,6587.0,17102.0,9.7469506947159,-1,-20.0,-848.0
2017-03-06 09:32:32,ISA CB Equity,2017-03-06 09:32:32,TRADE,11300.0,2000.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,10747.0,6587.0,17334.0,9.76042516969429,-1,0.0,-2000.0
2017-03-06 09:33:43,ISA CB Equity,2017-03-06 09:33:43,TRADE,11300.0,121.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,12737.0,8615.0,21352.0,9.968900691084361,-1,0.0,-121.0
2017-03-06 09:34:35,ISA CB Equity,2017-03-06 09:34:35,TRADE,11300.0,1300.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,12248.0,8615.0,20863.0,9.945732534129874,-1,0.0,-1300.0
2017-03-06 09:34:46,ISA CB Equity,2017-03-06 09:34:46,TRADE,11300.0,800.0,2017-03-06 00:00:00,11300.0,11320.0,11310.0,8.841732979664014,11459.0,8615.0,20074.0,9.907180724373745,-1,0.0,-800.0
2017-03-06 09:40:51,ISA CB Equity,2017-03-06 09:40:51,TRADE,11300.0,11.0,2017-03-06 00:00:00,11240.0,11300.0,11270.0,26.619343389529725,734.0,378.0,1112.0,7.013915474810528,1,0.0,11.0
2017-03-06 09:44:32,ISA CB Equity,2017-03-06 09:44:32,TRADE,11300.0,389.0,2017-03-06 00:00:00,11240.0,11380.0,11310.0,61.8921308576481,734.0,13530.0,14264.0,9.565494159542977,-1,0.0,-389.0
2017-03-06 09:44:32,ISA CB Equity,2017-03-06 09:44:32,TRADE,11320.0,1439.0,2017-03-06 00:00:00,11240.0,11380.0,11310.0,61.8921308576481,734.0,13530.0,14264.0,9.565494159542977,1,20.0,1439.0
2017-03-06 09:44:32,ISA CB Equity,2017-03-06 09:44:32,TRADE,11320.0,589.0,2017-03-06 00:00:00,11240.0,11380.0,11310.0,61.8921308576481,734.0,13530.0,14264.0,9.565494159542977,1,0.0,589.0
2017-03-06 09:46:36,ISA CB Equity,2017-03-06 09:46:36,TRADE,11360.0,300.0,2017-03-06 00:00:00,11240.0,11380.0,11310.0,61.8921308576481,734.0,15530.0,16264.0,9.696709355308183,1,40.0,300.0
2017-03-06 10:02:25,ISA CB Equity,2017-03-06 10:02:25,TRADE,11260.0,200.0,2017-03-06 00:00:00,11220.0,11280.0,11250.0,26.666666666666668,14000.0,866.0,14866.0,9.60683200528524,1,-100.0,200.0
2017-03-06 10:02:25,ISA CB Equity,2017-03-06 10:02:25,TRADE,11280.0,534.0,2017-03-06 00:00:00,11220.0,11280.0,11250.0,26.666666666666668,14000.0,332.0,14332.0,9.570250078424845,1,20.0,534.0
2017-03-06 10:03:45,ISA CB Equity,2017-03-06 10:03:45,TRADE,11280.0,166.0,2017-03-06 00:00:00,11220.0,11320.0,11270.0,44.36557231588287,14000.0,2911.0,16911.0,9.735719576749684,1,0.0,166.0
2017-03-06 10:03:45,ISA CB Equity,2017-03-06 10:03:45,TRADE,11280.0,200.0,2017-03-06 00:00:00,11220.0,11320.0,11270.0,44.36557231588287,14000.0,2911.0,16911.0,9.735719576749684,1,0.0,200.0
2017-03-06 10:11:09,ISA CB Equity,2017-03-06 10:11:09,TRADE,11240.0,2000.0,2017-03-06 00:00:00,11220.0,11320.0,11270.0,44.36557231588287,26425.0,2911.0,29336.0,10.286570709751162,-1,-40.0,-2000.0
2017-03-06 10:11:09,ISA CB Equity,2017-03-06 10:11:09,TRADE,11220.0,1575.0,2017-03-06 00:00:00,11220.0,11320.0,11270.0,44.36557231588287,24850.0,2911.0,27761.0,10.231387437026681,-1,-20.0,-1575.0
2017-03-06 10:11:42,ISA CB Equity,2017-03-06 10:11:42,TRADE,11220.0,1343.0,2017-03-06 00:00:00,11220.0,11320.0,11270.0,44.36557231588287,53372.0,2911.0,56283.0,10.938147814711721,-1,0.0,-1343.0
2017-03-06 10:14:32,ISA CB Equity,2017-03-06 10:14:32,TRADE,11220.0,1393.0,2017-03-06 00:00:00,11220.0,11300.0,11260.0,35.52397868561279,64847.0,800.0,65647.0,11.092047181809429,-1,0.0,-1393.0
