dia,coef_regresion,p_value,trades
2017-07-31,0.004095861467648396,6.849154878455631e-05,35
2017-08-01,-6.141050181116864e-05,0.7876359630153243,77
2017-08-02,0.0004031862246281348,0.6119923431574809,104
2017-08-03,0.002922984588599617,0.6687504735824132,43
2017-08-04,-6.683681451845134e-05,0.912211442853994,51
2017-08-08,0.0004221357070384113,0.17631300725579385,38
2017-08-09,0.003138649019110879,0.5144128637040626,37
2017-08-10,-8.377905200369932e-05,0.6249065457946339,63
2017-08-11,0.0008270203262056826,0.3711334754512333,51
2017-08-14,-0.0012885027721666752,0.6092357297286,89
2017-08-15,0.0001301677007040757,0.8114579766325702,223
2017-08-16,0.002692014786599484,0.14344922880731115,181
2017-08-17,1.7150253957245973e-06,0.9826243422709058,125
2017-08-18,0.011495847477046923,0.21954027490219372,24
